,Home Type,Year Built,Address,Bedrooms,Bathrooms,Square Feet,Price
8250,townhomes,2005.0,8700 SW 147th Ter Unit 102,2,3.0,,382500
8251,single_family,2022.0,12246 SW Strobel Rd,3,3.0,,930740
8252,condos,1986.0,9365 SW 146th Ter Apt 3,2,2.0,,309900
8253,mobile,1976.0,375 SW Liberty Bell Dr,2,2.0,,89000
8254,single_family,2013.0,580 NW Lost Springs Ter Unit 304,2,2.0,,345000
8255,single_family,1978.0,9330 SW Downing Dr,2,2.0,3920.0,425000
8256,single_family,1995.0,3241 SW Alicia Pl,3,3.0,3920.0,449900
8257,single_family,1948.0,11725 SW 13th St,3,2.0,8276.0,500000
8258,townhomes,2022.0,17104 SW Albatross Ln Lot 4,3,3.0,2178.0,624950
8259,single_family,2014.0,10495 SW Crestwood Dr,3,3.0,4356.0,670000
8260,single_family,1967.0,6470 SW Elm Ave,3,2.0,8712.0,699000
8261,single_family,2018.0,16859 SW Larkspring Ln,4,3.0,,789000
8262,single_family,2022.0,2763 SW Maycrest Ter,3,3.0,,596950
8263,single_family,2022.0,2749 SW Maycrest Ter,3,3.0,,569950
8264,single_family,1963.0,10370 SW Cynthia St,4,2.0,18295.0,915000
8265,single_family,1989.0,754 SW 175th Pl,3,3.0,6534.0,625000
8266,single_family,1992.0,1067 SW Tobias Way,3,2.0,6098.0,549000
8267,condos,2003.0,13720 SW Scholls Ferry Rd Unit 101,3,3.0,,425000
8268,single_family,1978.0,8710 SW Indian Hill Ln,4,2.0,9583.0,544999
8269,single_family,1982.0,6723 SW 153rd Ave,3,2.0,8712.0,469900
8270,single_family,1997.0,16530 SW Whitetail Ln,5,4.0,9583.0,929900
8271,single_family,1995.0,10275 SW Shearwater Loop,4,3.0,7841.0,679000
8272,single_family,1948.0,12225 SW Greenwood St,4,2.0,9583.0,625000
8273,single_family,1987.0,7105 SW Kaufman Dr,4,3.0,5663.0,574900
8274,single_family,1997.0,19673 SW Boulder Ln,4,3.0,8276.0,799950
8275,single_family,2015.0,7235 SW Capstone Ct,3,3.0,3049.0,495000
8276,single_family,2003.0,11648 SW Waterthrush Ter,2,3.0,,439000
8277,condos,2006.0,15485 SW Sparrow Loop Unit 104,2,3.0,,359000
8278,townhomes,2005.0,2476 NW Crosswater Ter,2,3.0,1742.0,425000
8279,single_family,2005.0,13090 SW Madison Ct,4,3.0,7405.0,899500
8280,single_family,1975.0,8655 SW Parkview Loop,3,3.0,7841.0,625000
8281,single_family,1989.0,17375 NW Bernard Pl,3,2.0,7405.0,559900
8282,condos,2018.0,17182 SW Appledale Rd Unit 401,3,2.0,,399000
8283,condos,1978.0,1585 NW Eastbrook Ct,2,2.0,,310000
8284,single_family,1950.0,13895 SW Todd St,3,1.0,6098.0,489000
8285,single_family,1982.0,2435 SW 206th Pl,3,2.0,5663.0,370000
8286,townhomes,2002.0,20669 NW Painted Mountain Dr,3,3.0,3049.0,449000
8287,townhomes,2004.0,9530 SW Lodestone Dr,3,3.0,1742.0,478000
8288,condos,2007.0,680 NW Falling Waters Ln Unit 105,2,2.0,,375000
8289,townhomes,2010.0,15900 SW Marlee Ln,3,3.0,2614.0,450000
8290,single_family,1961.0,4875 SW 192nd Ave,3,2.0,11761.0,549500
8291,single_family,2003.0,6092 SW 208th Pl,3,3.0,2614.0,574900
8292,townhomes,2006.0,1272 SW 162nd Ave,2,3.0,871.0,399900
8293,condos,2007.0,675 NW Falling Waters Ln Unit 303,1,1.0,,295000
8294,condos,2014.0,13895 SW Meridian St Unit 215,2,2.0,,334900
8295,single_family,1983.0,16184 SW Deline Ct,4,2.0,6970.0,615000
8296,single_family,1956.0,5435 SW 152nd Ave,4,2.0,19602.0,620000
8297,single_family,1999.0,7765 SW Carrollon Dr,4,3.0,4792.0,679990
8298,single_family,1998.0,1167 SW 183rd Pl,3,3.0,1742.0,480000
8299,single_family,1992.0,450 NW 167th Ave,3,2.0,9583.0,650000
8300,single_family,,12400 SW Strobel Rd,3,,,755990
8301,single_family,1926.0,1940 SW 71st Ave,5,6.0,21344.0,1250000
8302,single_family,2019.0,17357 SW Dotterel Ln,4,3.0,3485.0,849900
8303,single_family,1963.0,13215 SW Evergreen St,3,3.0,7841.0,599000
8304,single_family,1982.0,8309 SW Lori Way,3,2.0,7841.0,554900
8305,single_family,1972.0,13545 SW Hart Rd,4,2.0,4800.0,589500
8306,single_family,2004.0,15726 SW Snowy Owl Ln,4,3.0,4356.0,599900
8307,condos,2006.0,12780 SW Merganser Ln,3,3.0,,489900
8308,single_family,2004.0,14415 NW Pioneer Park Way,4,3.0,4792.0,699000
8309,single_family,2014.0,14336 SW Rancher Ln,3,3.0,2614.0,609900
8310,single_family,2002.0,4339 SW Enduro Pl,3,3.0,4356.0,657000
8311,condos,1954.0,8410 SW Canyon Ln Apt 4,1,1.0,,200000
8312,condos,2005.0,14830 SW Sandhill Loop Unit 201,2,2.0,,365000
8313,single_family,2011.0,20008 SW Squire Dr,4,3.0,5663.0,659000
8314,single_family,1969.0,4600 SW 170th Ave,3,1.0,7405.0,456000
8315,single_family,1985.0,950 NW 161st Ter,4,4.0,8712.0,800000
8316,single_family,1978.0,5920 SW 161st Ave,3,3.0,8712.0,589900
8317,multi_family,1973.0,6295 SW 188th Ct,4,2.0,9999.0,550000
8318,single_family,1972.0,5065 SW Normandy Pl,2,2.0,2614.0,359000
8319,single_family,,12400 SW Strobel Rd,3,,,870990
8320,single_family,1982.0,6611 SW 153rd Ave,3,2.0,9148.0,599900
8321,single_family,,12400 SW Strobel Rd,3,,,815990
8322,single_family,1987.0,10165 SW 153rd Ave,5,4.0,6970.0,785300
8323,condos,2007.0,8838 NE Brentford Way,2,3.0,,375000
8324,single_family,2016.0,2148 NW 163rd Ter,4,3.0,3049.0,669999
8325,condos,2009.0,11845 NW Stone Mountain Ln Unit 306,1,1.0,,245000
8326,single_family,1991.0,19595 SW Hennig St,4,3.0,6534.0,575000
8327,single_family,2005.0,9288 SW Diamond View Way,4,3.0,6970.0,699999
8328,single_family,1979.0,1860 SW 192nd Ave,3,2.0,8276.0,500000
8329,townhomes,2004.0,6305 SW 208th Ter,3,3.0,1742.0,410000
8330,townhomes,2008.0,15163 SW Canyon Wren Way,3,3.0,1307.0,450000
8331,condos,1967.0,13155 SW Allen Blvd Apt 9,2,1.0,,268700
8332,single_family,1990.0,7354 SW 166th Ter,3,3.0,6098.0,700000
8333,townhomes,2018.0,13243 SW 169th Ave,2,3.0,1742.0,445000
8334,single_family,2006.0,8681 SW 184th Dr,3,3.0,6534.0,775000
8335,single_family,2003.0,20590 SW Marimar St,3,3.0,2178.0,499000
8336,single_family,1950.0,6560 SW 124th Ave,2,1.0,9148.0,350000
8337,single_family,2013.0,14250 SW Compass Dr,3,3.0,1307.0,545000
8338,single_family,1984.0,6750 SW 175th Ave,3,2.0,7841.0,525000
8339,single_family,1977.0,540 SW 191st Ave,3,2.0,8712.0,479995
8340,single_family,1973.0,2005 SW 185th Ave,2,1.0,7405.0,350000
8341,single_family,1978.0,3838 SW 205th Ave,3,2.0,7405.0,539000
8342,single_family,1993.0,16508 SW Timberland Dr,4,3.0,8276.0,749900
8343,condos,1981.0,650 SW Meadow Dr Unit 124,3,2.0,,325000
8344,mobile,1979.0,17695 SW Declaration Way,3,2.0,,129000
8345,single_family,1989.0,3959 NW Craig Dr,4,2.0,6098.0,699000
8346,single_family,1949.0,2635 SW 192nd Ave,4,2.0,9583.0,629900
8347,townhomes,1980.0,6687 SW 180th Ave,3,3.0,3920.0,520000
8348,single_family,1978.0,1020 SW 193rd Ct,3,3.0,6970.0,610000
8349,single_family,,12400 SW Strobel Rd,3,,,821990
8350,single_family,1972.0,20780 SW Wyngate St,4,2.0,9148.0,495000
8351,condos,2004.0,14705 SW Sandhill Loop Unit 204,2,2.0,,360000
8352,single_family,1950.0,11970 SW Denney Rd,2,1.0,55757.0,1575000
8353,condos,1979.0,11721 SW Boones Bend Dr Unit 9,2,1.0,,279900
8354,single_family,1960.0,15960 SW Division St,4,2.0,14375.0,599900
8355,single_family,1994.0,224 SW 212th Ave,3,3.0,6098.0,649000
8356,townhomes,2003.0,6365 SW Vinwood Ter,3,3.0,1742.0,424900
8357,single_family,2022.0,8230 SE Blanton St,3,3.0,,549990
8358,single_family,1999.0,20364 SW Inglis Dr,4,4.0,43560.0,1799000
8359,single_family,1966.0,11770 SW Blakeney St,3,3.0,6970.0,689900
8360,single_family,1977.0,20475 SW Jaylee St,5,3.0,6970.0,659950
8361,single_family,1976.0,13415 SW Barlow Rd,3,3.0,6970.0,675100
8362,condos,2007.0,760 NW 185th Ave Unit 306,2,1.0,,299000
8363,single_family,1994.0,4446 SW Appletree Pl,3,3.0,4792.0,525000
8364,condos,1986.0,9540 SW 146th Ter Apt 1,2,2.0,,299900
8365,townhomes,2003.0,7035 SW Lorna Ter,3,3.0,1742.0,395000
8366,single_family,1985.0,1235 SW 211th Pl,3,2.0,5663.0,525000
8367,single_family,1963.0,5065 SW 163rd Ave,3,2.0,7405.0,489900
8368,townhomes,2004.0,14950 SW Conor Cir,3,3.0,,430000
8369,single_family,1976.0,2185 SW 189th Ave,3,2.0,9148.0,590000
8370,single_family,1975.0,6550 SW 203rd Ave,3,2.0,8712.0,519900
8371,townhomes,2003.0,20566 NW Sedona Ln,3,3.0,2178.0,449000
8372,single_family,,12400 SW Strobel Rd,3,,,781990
8373,single_family,1986.0,6515 SW 154th Pl,4,3.0,7405.0,774900
8374,single_family,2001.0,12095 SW Fulmar Ter,4,3.0,5663.0,739900
8375,single_family,1948.0,12125 SW Greenwood St,3,2.0,9148.0,525000
8376,townhomes,2004.0,15225 SW Sparrow Loop Unit 102,2,3.0,,399000
8377,condos,1986.0,20470 SW Rosa Dr,2,2.0,,319000
8378,single_family,2019.0,16572 SW Snowdale St,4,3.0,3920.0,799000
8379,townhomes,2004.0,9515 SW 153rd Ave,3,3.0,2614.0,499000
8380,single_family,1994.0,21532 SW Samantha Ln,3,3.0,6970.0,585000
8381,single_family,1995.0,18246 SW Berg Ct,3,2.0,4356.0,525000
8382,single_family,,12400 SW Strobel Rd,3,,,860990
8383,single_family,,12400 SW Strobel Rd,3,,,821990
8384,single_family,2022.0,8842 SW 176th Ave Unit 12,4,3.0,4356.0,699950
8385,condos,2003.0,1173 NE Perl Way,3,2.0,,379000
8386,single_family,1958.0,5340 SW Dover Ln,3,3.0,10019.0,819900
8387,single_family,1988.0,10585 SW 133rd Pl,4,3.0,6970.0,700000
8388,mobile,1995.0,17473 NW Shady Fir Loop Unit 54,3,2.0,,268000
8389,townhomes,2003.0,17447 SW November Ct,3,3.0,871.0,399900
8390,single_family,1995.0,175 SW Seminole Dr,3,3.0,7405.0,499000
8391,mobile,1995.0,17495 NW Shady Fir Loop Unit 58,3,2.0,,229900
8392,single_family,,12400 SW Strobel Rd,4,,,823990
8393,single_family,1993.0,16205 SW Nighthawk Dr,5,3.0,12197.0,985000
8394,single_family,1995.0,600 NW 176th Ct,4,3.0,5227.0,550000
8395,single_family,1968.0,975 SW Perfecta Ave,3,2.0,9583.0,569000
8396,condos,2015.0,13875 SW Meridian St Unit 140,1,1.0,,275000
8397,condos,2005.0,12675 SW Night Heron Ln Unit 102,3,3.0,940.0,412000
8398,townhomes,2002.0,17481 SW October Ct,4,3.0,871.0,369000
8399,single_family,1977.0,16110 SW Rosa Rd,3,2.0,7841.0,589900
8400,single_family,1989.0,10155 SW 155th Ave,5,3.0,9148.0,997000
8401,single_family,1920.0,23705 SW Rosedale Rd,3,1.0,1508918.0,8700000
8402,single_family,2004.0,14480 NW Pioneer Park Way,3,3.0,5227.0,706000
8403,single_family,1995.0,20252 SW Tremont Way,4,4.0,13068.0,1140000
8404,townhomes,1999.0,14245 SW Cougar Ridge Dr,2,3.0,1307.0,340000
8405,single_family,2003.0,20706 SW Marimar St,3,3.0,2178.0,475000
8406,single_family,1981.0,7265 SW 173rd Ave,3,2.0,7405.0,520000
8407,townhomes,2013.0,11915 SW Horizon Blvd,2,3.0,1307.0,475000
8408,single_family,2001.0,4068 NW Kino Springs Pl,4,3.0,4792.0,775000
8409,condos,1998.0,10660 SW Davies Rd Unit 41,2,2.0,,275000
8410,single_family,1960.0,12635 SW Butner Rd,3,1.0,7405.0,395000
8411,townhomes,1977.0,6732 SW Sussex St,2,2.0,1307.0,300000
8412,single_family,1956.0,13470 SW Far Vista Dr,3,2.0,68389.0,525000
8413,single_family,2007.0,7085 SW Kelsi Ter,4,4.0,5227.0,885000
8414,single_family,2002.0,17469 SW Arbutus Dr,5,5.0,17424.0,1349000
8415,single_family,1978.0,17585 NW Autumn Ridge Dr,3,2.0,7405.0,600000
8416,single_family,1963.0,13550 SW 22nd St,3,2.0,6970.0,575000
8417,single_family,1996.0,16918 SW Steele Way,3,3.0,2178.0,429000
8418,single_family,2020.0,9537 SW 171st Ave,5,4.0,4356.0,790000
8419,single_family,1952.0,965 SW Murray Blvd,3,2.0,26136.0,600000
8420,single_family,2021.0,18421 SW Sugarloaf Ln,4,3.0,3920.0,680000
8421,single_family,2017.0,15910 SW Nora Rd,5,5.0,54886.0,1650000
8422,single_family,1998.0,19072 SW Christopher Dr,3,3.0,3920.0,499000
8423,single_family,1956.0,5545 SW Dover Ln,3,2.0,10019.0,719000
8424,single_family,1978.0,16385 SW Wright St,3,2.0,7841.0,590000
8425,condos,1974.0,1605 NW Bridgeway Ln,3,3.0,,365000
8426,single_family,1988.0,16680 NW Meadow Grass Ct,3,2.0,6098.0,590000
8427,single_family,1991.0,1422 SW 178th Ave,3,2.0,5227.0,525000
8428,single_family,1972.0,3885 SW 196th Ave,3,1.0,7841.0,500000
8429,townhomes,2001.0,15934 SW Roth Dr,3,3.0,2178.0,409000
8430,single_family,2022.0,12243 SW Strobel Rd,3,3.0,3986.0,795200
8431,single_family,2022.0,12239 SW Strobel Rd,3,3.0,4361.0,842510
8432,single_family,2002.0,224 NW Prescott Pl,3,3.0,1742.0,425000
8433,single_family,1949.0,110 SW 139th Ave,3,1.0,6098.0,449500
8434,single_family,1993.0,16507 SW Timberland Dr,4,4.0,9583.0,839000
8435,single_family,2005.0,17959 SW Camas St,2,3.0,3049.0,429900
8436,single_family,1977.0,9120 SW Pony Pl,3,2.0,14375.0,650000
8437,single_family,1987.0,2260 NW 160th Ave,5,3.0,6534.0,750000
8438,single_family,1974.0,18735 SW Honeywood Dr,3,2.0,9583.0,585000
8439,single_family,2022.0,86 SW Pyramid Ter,3,3.0,,649990
8440,single_family,1995.0,16721 NW Paddington Dr,3,3.0,5663.0,695000
8441,single_family,1989.0,10525 SW 161st Ct,5,3.0,7841.0,785000
8442,single_family,2022.0,65 SW Doubletop Dr Unit 65,4,3.0,,682990
8443,single_family,2022.0,12260 SW Strobel Rd,3,3.0,5755.0,925580
8444,townhomes,2003.0,16024 SW Gage Ln,3,3.0,871.0,439500
8445,single_family,1995.0,7486 SW 208th Pl,4,3.0,6098.0,649000
8446,condos,2005.0,16265 SW Blue Goose Ln,3,3.0,,469000
8447,single_family,1999.0,21581 SW Frammy Way,3,2.0,4792.0,599000
8448,condos,2012.0,11830 NW Holly Springs Ln Unit 304,2,2.0,,350000
8449,townhomes,1971.0,7460 SW Wilson Ct,2,2.0,,419810
8450,townhomes,2005.0,8700 SW 147th Ter Unit 102,2,3.0,,382500
8451,single_family,2022.0,12246 SW Strobel Rd,3,3.0,,930740
8452,condos,1986.0,9365 SW 146th Ter Apt 3,2,2.0,,309900
8453,mobile,1976.0,375 SW Liberty Bell Dr,2,2.0,,89000
8454,single_family,2013.0,580 NW Lost Springs Ter Unit 304,2,2.0,,345000
8455,single_family,1978.0,9330 SW Downing Dr,2,2.0,3920.0,425000
8456,single_family,1995.0,3241 SW Alicia Pl,3,3.0,3920.0,449900
8457,single_family,1948.0,11725 SW 13th St,3,2.0,8276.0,500000
8458,townhomes,2022.0,17104 SW Albatross Ln Lot 4,3,3.0,2178.0,624950
8459,single_family,2014.0,10495 SW Crestwood Dr,3,3.0,4356.0,670000
8460,single_family,1967.0,6470 SW Elm Ave,3,2.0,8712.0,699000
8461,single_family,2018.0,16859 SW Larkspring Ln,4,3.0,,789000
8462,single_family,2022.0,2763 SW Maycrest Ter,3,3.0,,596950
8463,single_family,2022.0,2749 SW Maycrest Ter,3,3.0,,569950
8464,single_family,1963.0,10370 SW Cynthia St,4,2.0,18295.0,915000
8465,single_family,1989.0,754 SW 175th Pl,3,3.0,6534.0,625000
8466,single_family,1992.0,1067 SW Tobias Way,3,2.0,6098.0,549000
8467,condos,2003.0,13720 SW Scholls Ferry Rd Unit 101,3,3.0,,425000
8468,single_family,1978.0,8710 SW Indian Hill Ln,4,2.0,9583.0,544999
8469,single_family,1982.0,6723 SW 153rd Ave,3,2.0,8712.0,469900
8470,single_family,1997.0,16530 SW Whitetail Ln,5,4.0,9583.0,929900
8471,single_family,1995.0,10275 SW Shearwater Loop,4,3.0,7841.0,679000
8472,single_family,1948.0,12225 SW Greenwood St,4,2.0,9583.0,625000
8473,single_family,1987.0,7105 SW Kaufman Dr,4,3.0,5663.0,574900
8474,single_family,1997.0,19673 SW Boulder Ln,4,3.0,8276.0,799950
8475,single_family,2015.0,7235 SW Capstone Ct,3,3.0,3049.0,495000
8476,single_family,2003.0,11648 SW Waterthrush Ter,2,3.0,,439000
8477,condos,2006.0,15485 SW Sparrow Loop Unit 104,2,3.0,,359000
8478,townhomes,2005.0,2476 NW Crosswater Ter,2,3.0,1742.0,425000
8479,single_family,2005.0,13090 SW Madison Ct,4,3.0,7405.0,899500
8480,single_family,1975.0,8655 SW Parkview Loop,3,3.0,7841.0,625000
8481,single_family,1989.0,17375 NW Bernard Pl,3,2.0,7405.0,559900
8482,condos,2018.0,17182 SW Appledale Rd Unit 401,3,2.0,,399000
8483,condos,1978.0,1585 NW Eastbrook Ct,2,2.0,,310000
8484,single_family,1950.0,13895 SW Todd St,3,1.0,6098.0,489000
8485,single_family,1982.0,2435 SW 206th Pl,3,2.0,5663.0,370000
8486,townhomes,2002.0,20669 NW Painted Mountain Dr,3,3.0,3049.0,449000
8487,townhomes,2004.0,9530 SW Lodestone Dr,3,3.0,1742.0,478000
8488,condos,2007.0,680 NW Falling Waters Ln Unit 105,2,2.0,,375000
8489,townhomes,2010.0,15900 SW Marlee Ln,3,3.0,2614.0,450000
8490,single_family,1961.0,4875 SW 192nd Ave,3,2.0,11761.0,549500
8491,single_family,2003.0,6092 SW 208th Pl,3,3.0,2614.0,574900
8492,townhomes,2006.0,1272 SW 162nd Ave,2,3.0,871.0,399900
8493,condos,2007.0,675 NW Falling Waters Ln Unit 303,1,1.0,,295000
8494,condos,2014.0,13895 SW Meridian St Unit 215,2,2.0,,334900
8495,single_family,1983.0,16184 SW Deline Ct,4,2.0,6970.0,615000
8496,single_family,1956.0,5435 SW 152nd Ave,4,2.0,19602.0,620000
8497,single_family,1999.0,7765 SW Carrollon Dr,4,3.0,4792.0,679990
8498,single_family,1998.0,1167 SW 183rd Pl,3,3.0,1742.0,480000
8499,single_family,1992.0,450 NW 167th Ave,3,2.0,9583.0,650000
8500,single_family,,12400 SW Strobel Rd,3,,,755990
8501,single_family,1926.0,1940 SW 71st Ave,5,6.0,21344.0,1250000
8502,single_family,2019.0,17357 SW Dotterel Ln,4,3.0,3485.0,849900
8503,single_family,1963.0,13215 SW Evergreen St,3,3.0,7841.0,599000
8504,single_family,1982.0,8309 SW Lori Way,3,2.0,7841.0,554900
8505,single_family,1972.0,13545 SW Hart Rd,4,2.0,4800.0,589500
8506,single_family,2004.0,15726 SW Snowy Owl Ln,4,3.0,4356.0,599900
8507,condos,2006.0,12780 SW Merganser Ln,3,3.0,,489900
8508,single_family,2004.0,14415 NW Pioneer Park Way,4,3.0,4792.0,699000
8509,single_family,2014.0,14336 SW Rancher Ln,3,3.0,2614.0,609900
8510,single_family,2002.0,4339 SW Enduro Pl,3,3.0,4356.0,657000
8511,condos,1954.0,8410 SW Canyon Ln Apt 4,1,1.0,,200000
8512,condos,2005.0,14830 SW Sandhill Loop Unit 201,2,2.0,,365000
8513,single_family,2011.0,20008 SW Squire Dr,4,3.0,5663.0,659000
8514,single_family,1969.0,4600 SW 170th Ave,3,1.0,7405.0,456000
8515,single_family,1985.0,950 NW 161st Ter,4,4.0,8712.0,800000
8516,single_family,1978.0,5920 SW 161st Ave,3,3.0,8712.0,589900
8517,multi_family,1973.0,6295 SW 188th Ct,4,2.0,9999.0,550000
8518,single_family,1972.0,5065 SW Normandy Pl,2,2.0,2614.0,359000
8519,single_family,,12400 SW Strobel Rd,3,,,870990
8520,single_family,1982.0,6611 SW 153rd Ave,3,2.0,9148.0,599900
8521,single_family,,12400 SW Strobel Rd,3,,,815990
8522,single_family,1987.0,10165 SW 153rd Ave,5,4.0,6970.0,785300
8523,condos,2007.0,8838 NE Brentford Way,2,3.0,,375000
8524,single_family,2016.0,2148 NW 163rd Ter,4,3.0,3049.0,669999
8525,condos,2009.0,11845 NW Stone Mountain Ln Unit 306,1,1.0,,245000
8526,single_family,1991.0,19595 SW Hennig St,4,3.0,6534.0,575000
8527,single_family,2005.0,9288 SW Diamond View Way,4,3.0,6970.0,699999
8528,single_family,1979.0,1860 SW 192nd Ave,3,2.0,8276.0,500000
8529,townhomes,2004.0,6305 SW 208th Ter,3,3.0,1742.0,410000
8530,townhomes,2008.0,15163 SW Canyon Wren Way,3,3.0,1307.0,450000
8531,condos,1967.0,13155 SW Allen Blvd Apt 9,2,1.0,,268700
8532,single_family,1990.0,7354 SW 166th Ter,3,3.0,6098.0,700000
8533,townhomes,2018.0,13243 SW 169th Ave,2,3.0,1742.0,445000
8534,single_family,2006.0,8681 SW 184th Dr,3,3.0,6534.0,775000
8535,single_family,2003.0,20590 SW Marimar St,3,3.0,2178.0,499000
8536,single_family,1950.0,6560 SW 124th Ave,2,1.0,9148.0,350000
8537,single_family,2013.0,14250 SW Compass Dr,3,3.0,1307.0,545000
8538,single_family,1984.0,6750 SW 175th Ave,3,2.0,7841.0,525000
8539,single_family,1977.0,540 SW 191st Ave,3,2.0,8712.0,479995
8540,single_family,1973.0,2005 SW 185th Ave,2,1.0,7405.0,350000
8541,single_family,1978.0,3838 SW 205th Ave,3,2.0,7405.0,539000
8542,single_family,1993.0,16508 SW Timberland Dr,4,3.0,8276.0,749900
8543,condos,1981.0,650 SW Meadow Dr Unit 124,3,2.0,,325000
8544,mobile,1979.0,17695 SW Declaration Way,3,2.0,,129000
8545,single_family,1989.0,3959 NW Craig Dr,4,2.0,6098.0,699000
8546,single_family,1949.0,2635 SW 192nd Ave,4,2.0,9583.0,629900
8547,townhomes,1980.0,6687 SW 180th Ave,3,3.0,3920.0,520000
8548,single_family,1978.0,1020 SW 193rd Ct,3,3.0,6970.0,610000
8549,single_family,,12400 SW Strobel Rd,3,,,821990
8550,single_family,1972.0,20780 SW Wyngate St,4,2.0,9148.0,495000
8551,condos,2004.0,14705 SW Sandhill Loop Unit 204,2,2.0,,360000
8552,single_family,1950.0,11970 SW Denney Rd,2,1.0,55757.0,1575000
8553,condos,1979.0,11721 SW Boones Bend Dr Unit 9,2,1.0,,279900
8554,single_family,1960.0,15960 SW Division St,4,2.0,14375.0,599900
8555,single_family,1994.0,224 SW 212th Ave,3,3.0,6098.0,649000
8556,townhomes,2003.0,6365 SW Vinwood Ter,3,3.0,1742.0,424900
8557,single_family,2022.0,8230 SE Blanton St,3,3.0,,549990
8558,single_family,1999.0,20364 SW Inglis Dr,4,4.0,43560.0,1799000
8559,single_family,1966.0,11770 SW Blakeney St,3,3.0,6970.0,689900
8560,single_family,1977.0,20475 SW Jaylee St,5,3.0,6970.0,659950
8561,single_family,1976.0,13415 SW Barlow Rd,3,3.0,6970.0,675100
8562,condos,2007.0,760 NW 185th Ave Unit 306,2,1.0,,299000
8563,single_family,1994.0,4446 SW Appletree Pl,3,3.0,4792.0,525000
8564,condos,1986.0,9540 SW 146th Ter Apt 1,2,2.0,,299900
8565,townhomes,2003.0,7035 SW Lorna Ter,3,3.0,1742.0,395000
8566,single_family,1985.0,1235 SW 211th Pl,3,2.0,5663.0,525000
8567,single_family,1963.0,5065 SW 163rd Ave,3,2.0,7405.0,489900
8568,townhomes,2004.0,14950 SW Conor Cir,3,3.0,,430000
8569,single_family,1976.0,2185 SW 189th Ave,3,2.0,9148.0,590000
8570,single_family,1975.0,6550 SW 203rd Ave,3,2.0,8712.0,519900
8571,townhomes,2003.0,20566 NW Sedona Ln,3,3.0,2178.0,449000
8572,single_family,,12400 SW Strobel Rd,3,,,781990
8573,single_family,1986.0,6515 SW 154th Pl,4,3.0,7405.0,774900
8574,single_family,2001.0,12095 SW Fulmar Ter,4,3.0,5663.0,739900
8575,single_family,1948.0,12125 SW Greenwood St,3,2.0,9148.0,525000
8576,townhomes,2004.0,15225 SW Sparrow Loop Unit 102,2,3.0,,399000
8577,condos,1986.0,20470 SW Rosa Dr,2,2.0,,319000
8578,single_family,2019.0,16572 SW Snowdale St,4,3.0,3920.0,799000
8579,townhomes,2004.0,9515 SW 153rd Ave,3,3.0,2614.0,499000
8580,single_family,1994.0,21532 SW Samantha Ln,3,3.0,6970.0,585000
8581,single_family,1995.0,18246 SW Berg Ct,3,2.0,4356.0,525000
8582,single_family,,12400 SW Strobel Rd,3,,,860990
8583,single_family,,12400 SW Strobel Rd,3,,,821990
8584,single_family,2022.0,8842 SW 176th Ave Unit 12,4,3.0,4356.0,699950
8585,condos,2003.0,1173 NE Perl Way,3,2.0,,379000
8586,single_family,1958.0,5340 SW Dover Ln,3,3.0,10019.0,819900
8587,single_family,1988.0,10585 SW 133rd Pl,4,3.0,6970.0,700000
8588,mobile,1995.0,17473 NW Shady Fir Loop Unit 54,3,2.0,,268000
8589,townhomes,2003.0,17447 SW November Ct,3,3.0,871.0,399900
8590,single_family,1995.0,175 SW Seminole Dr,3,3.0,7405.0,499000
8591,mobile,1995.0,17495 NW Shady Fir Loop Unit 58,3,2.0,,229900
8592,single_family,,12400 SW Strobel Rd,4,,,823990
8593,single_family,1993.0,16205 SW Nighthawk Dr,5,3.0,12197.0,985000
8594,single_family,1995.0,600 NW 176th Ct,4,3.0,5227.0,550000
8595,single_family,1968.0,975 SW Perfecta Ave,3,2.0,9583.0,569000
8596,condos,2015.0,13875 SW Meridian St Unit 140,1,1.0,,275000
8597,condos,2005.0,12675 SW Night Heron Ln Unit 102,3,3.0,940.0,412000
8598,townhomes,2002.0,17481 SW October Ct,4,3.0,871.0,369000
8599,single_family,1977.0,16110 SW Rosa Rd,3,2.0,7841.0,589900
8600,single_family,1989.0,10155 SW 155th Ave,5,3.0,9148.0,997000
8601,single_family,1920.0,23705 SW Rosedale Rd,3,1.0,1508918.0,8700000
8602,single_family,2004.0,14480 NW Pioneer Park Way,3,3.0,5227.0,706000
8603,single_family,1995.0,20252 SW Tremont Way,4,4.0,13068.0,1140000
8604,townhomes,1999.0,14245 SW Cougar Ridge Dr,2,3.0,1307.0,340000
8605,single_family,2003.0,20706 SW Marimar St,3,3.0,2178.0,475000
8606,single_family,1981.0,7265 SW 173rd Ave,3,2.0,7405.0,520000
8607,townhomes,2013.0,11915 SW Horizon Blvd,2,3.0,1307.0,475000
8608,single_family,2001.0,4068 NW Kino Springs Pl,4,3.0,4792.0,775000
8609,condos,1998.0,10660 SW Davies Rd Unit 41,2,2.0,,275000
8610,single_family,1960.0,12635 SW Butner Rd,3,1.0,7405.0,395000
8611,townhomes,1977.0,6732 SW Sussex St,2,2.0,1307.0,300000
8612,single_family,1956.0,13470 SW Far Vista Dr,3,2.0,68389.0,525000
8613,single_family,2007.0,7085 SW Kelsi Ter,4,4.0,5227.0,885000
8614,single_family,2002.0,17469 SW Arbutus Dr,5,5.0,17424.0,1349000
